Date,actual_level,fair_level,predicted_change,residual
2018-07-19,61.833,59.063988027053824,0.7992799398757218,2.769011972946174
2018-07-20,61.6375,59.058526753760106,-0.005461273293717149,2.5789732462398973
2018-07-23,61.5388,58.6531795254237,-0.40534722833640585,2.8856204745762994
2018-07-24,60.9275,58.21326065619283,-0.4399188692308692,2.714239343807172
2018-07-25,59.2187,57.20609249077239,-1.007168165420437,2.012607509227607
2018-07-26,57.6725,57.541193840718165,0.33510134994577234,0.1313061592818343
2018-07-27,58.3,58.60549642167794,1.0643025809597702,-0.3054964216779439
2018-07-30,58.993,59.548011558909,0.9425151372310686,-0.5550115589090012
2018-07-31,57.9837,58.78981029454177,-0.7582012643672321,-0.8061102945417744
2018-08-01,58.5626,58.89583052675749,0.10602023221571792,-0.33323052675748954
2018-08-02,58.7975,58.29983711392526,-0.5959934128322327,0.4976628860747425
2018-08-03,58.9877,57.877906574819214,-0.4219305391060424,1.1097934251807828
2018-08-06,58.5798,57.51997696450575,-0.3579296103134678,1.0598230354942473
2018-08-07,58.1152,57.086359598950814,-0.433617365554937,1.0288404010491874
2018-08-08,58.0593,57.21298049073637,0.1266208917855565,0.8463195092636298
2018-08-09,59.2687,57.686763272761794,0.4737827820254234,1.581936727238208
2018-08-10,61.4175,59.20715108902808,1.520387816266288,2.2103489109719163
2018-08-13,62.1065,60.103761442807475,0.8966103537793946,2.0027385571925223
2018-08-14,61.2212,59.054965847780544,-1.0487955950269277,2.1662341522194595
2018-08-15,62.5061,60.420805832737955,1.365839984957409,2.085294167262049
2018-08-16,61.41,59.35396050821545,-1.0668453245225082,2.0560394917845457
2018-08-17,60.9938,58.881521526147004,-0.47243898206844415,2.112278473852996
2018-08-20,61.47,58.81612748657813,-0.06539403956887128,2.6538725134218666
2018-08-21,60.2738,58.73227650452206,-0.08385098205607001,1.5415234954779393
2018-08-22,59.8479,58.72546330164847,-0.006813202873591864,1.1224366983515353
2018-08-23,60.7126,58.98120344950347,0.25574014785499494,1.7313965504965338
2018-08-24,59.7224,58.35404841272002,-0.6271550367834452,1.3683515872799816
2018-08-27,58.453,57.54655853921059,-0.8074898735094346,0.9064414607894165
2018-08-28,58.3237,57.55660215023343,0.0100436110228418,0.7670978497665715
2018-08-29,58.5264,56.94225482685792,-0.6143473233755072,1.5841451731420833
2018-08-30,60.3703,57.944990101905454,1.002735275047531,2.4253098980945467
2018-08-31,59.9395,57.84617625031091,-0.09881385159454135,2.093323749689091
2018-09-05,60.2182,58.40816839887576,0.5619921485648487,1.810031601124244
2018-09-06,59.8863,59.16892938612693,0.7607609872511775,0.7173706138730651
2018-09-07,59.8461,59.257636883922586,0.08870749779565164,0.5884631160774134
2018-09-10,57.8663,58.963488269538324,-0.2941486143842645,-1.0971882695383215
2018-09-11,58.0737,58.22955108082511,-0.7339371887132095,-0.15585108082510857
2018-09-12,57.1063,58.280150290651626,0.05059920982651109,-1.1738502906516288
2018-09-13,55.54,57.568285250750556,-0.7118650399010668,-2.0282852507505567
2018-09-14,55.8275,57.435919262226776,-0.1323659885237795,-1.608419262226775
2018-09-17,56.83,58.56910292953856,1.1331836673117792,-1.7391029295385607
2018-09-18,55.9963,57.60111971944164,-0.9679832100969196,-1.6048197194416431
2018-09-19,56.2152,57.24658900862457,-0.35453071081706744,-1.031389008624565
2018-09-20,60.9387,56.499781782496605,-0.7468072261279636,4.438918217503392
2018-09-21,61.535,56.587495667811254,0.08771388531464692,4.947504332188743
2018-09-24,62.7994,57.08480753780565,0.49731186999439814,5.7145924621943465
2018-09-25,62.2558,57.30862422291655,0.22381668511089525,4.9471757770834515
2018-09-26,61.1519,58.02796992425054,0.7193457013339972,3.123930075749456
2018-09-27,59.42,57.71701822689625,-0.3109516973542942,1.702981773103751
2018-09-28,59.18,57.718494775772925,0.0014765488766728216,1.461505224227075
2018-10-01,58.0737,57.302373792399585,-0.4161209833733354,0.771326207600417
2018-10-02,59.2125,57.502575968980786,0.20020217658119735,1.709924031019213
2018-10-03,59.2666,56.95646331385017,-0.5461126551306152,2.310136686149825
2018-10-04,60.52,58.58057903222772,1.624115718377546,1.9394209677722856
2018-10-05,61.3975,59.23356995962484,0.6529909273971247,2.1639300403751633
2018-10-10,65.7419,64.78620070357027,5.5526307439454365,0.955699296429728
2018-10-11,65.7288,67.51213130631538,2.7259306027451076,-1.7833313063153753
2018-10-12,64.1975,65.16799453097379,-2.344136775341595,-0.9704945309737809
2018-10-15,66.0177,65.85212617835089,0.684131647377096,0.1655738216491187
2018-10-16,63.4263,62.76646783973902,-3.085658338611868,0.6598321602609758
2018-10-17,64.0824,62.65761234416683,-0.10885549557219208,1.4247876558331782
2018-10-18,67.4163,65.0035468688732,2.3459345247063794,2.412753131126806
2018-10-19,67.5175,65.00011570835235,-0.0034311605208559607,2.5173842916476445
2018-10-22,67.9688,65.41435846548991,0.4142427571375645,2.55444153451009
2018-10-23,67.4238,66.44696277451571,1.0326043090257941,0.9768372254842888
2018-10-24,69.7021,71.04298100977078,4.596018235255074,-1.3408810097707828
2018-10-25,69.1513,69.00510222580611,-2.037878783964672,0.1461977741938938
2018-10-26,69.9813,70.93043208746937,1.9253298616632561,-0.9491320874693656
2018-10-29,70.719,71.73803531958185,0.8076032321124871,-1.0190353195818602
2018-10-30,69.2068,69.80491417493018,-1.9331211446516794,-0.5981141749301742
